path	baseline_blob	bytes	lines	kind	status	review_depth	finding_ids	evidence
crates/syndic-storage/tests/abandon_fresh_candidate.rs	03508b5a628269ba1263f76dc1637c8e310cba01	506	18	test	audited	declarations_only		All cfg and path-module declarations examined; reuses history support and keeps six fresh-abandonment scenario modules.
crates/syndic-storage/tests/abandon_fresh_candidate/codec.rs	d401f4fc09415b3845b84e41e2b00f6bed7df769	6196	163	test	audited	full_bodies		All canonical tag-three and fresh/ordinary disposal substitution cases examined; exact independent codec assertions retained.
crates/syndic-storage/tests/abandon_fresh_candidate/concurrency.rs	3c33535647d7dd8a9e7452664b262c636a65a53d	6851	167	test	audited	full_bodies		All mutation/publication serial-race scenarios in both orders examined; separate fresh eligibility and one-winner outcomes retained.
crates/syndic-storage/tests/abandon_fresh_candidate/reconciliation.rs	e46e70e0928d5d59e910b027319e411e2f73c5ca	7086	191	test	audited	full_bodies		All actual atomic cuts, retained collision custody, reopen and unauthorized-successor classifications examined; no scenario reduction identified.
crates/syndic-storage/tests/abandon_fresh_candidate/rejection.rs	bffe3b6640319851d6635abd1597be54d94f9191	9068	238	test	audited	full_bodies		All stale/dirty/custody/disposed and selector-drift/identity cases examined; distinct admission outcomes retained.
crates/syndic-storage/tests/abandon_fresh_candidate/shared.rs	ee62b56a361e28c836e2d2ea70d05090508fb861	3624	102	test	audited	full_bodies	DP-007	All test/scenario and helper bodies, cfg branches and macros examined; only shared construction mechanics proposed; independent bytes, positions, fault timing and intermediate custody assertions retained.
crates/syndic-storage/tests/abandon_fresh_candidate/success.rs	01a73a18e7635f17966996b16f8d07c27014282f	3701	98	test	audited	full_bodies		All fresh abandonment, exact three-read preparation, canonical frontier reset, replay and reopen checks examined.
crates/syndic-storage/tests/accepted_delivery.rs	c527b93a7bf4dada88c231a8e9d391f1c3dd4623	365	14	test	audited	declarations_only		Examined 1-14. Module/cfg declarations inspected; accepted-operation tests remain behavior named.
crates/syndic-storage/tests/accepted_delivery/accepted_support.rs	9481b59defe6bf6c371a96e9fb8cf9889bc71c14	16170	478	test	audited	full_bodies		Examined 1-478. Enum operation fixture and all fault/reconciliation/reopen assertions examined; retain point-read and reconciliation ownership checks.
crates/syndic-storage/tests/accepted_delivery/faults.rs	2daa7a5ddd691fd7cba66c45ea887a6c84ba3633	5192	125	test	audited	full_bodies		Examined 1-125. Full fault matrix and pre/post persistence assertions inspected.
crates/syndic-storage/tests/accepted_delivery/fixtures.rs	5de3faba94d7d04ac3b68ef3c62d8ada46111bea	10684	291	test	audited	full_bodies	SL-005	Examined 1-291. All mixed-abandonment seed records and targets inspected.
crates/syndic-storage/tests/accepted_delivery/reads.rs	cc3cecf5b4203c51b949a32757cbddc78ce58a3f	4656	140	test	audited	full_bodies		Examined 1-140. Full ready-record bounded point-read and corruption tests inspected.
crates/syndic-storage/tests/accepted_delivery/reconciliation.rs	6e921747366e23b738e78f363abdda0d2c2f78ae	13858	392	test	audited	full_bodies		Examined 1-392. All source witness and exact retry/terminal reconciliation cases inspected.
crates/syndic-storage/tests/accepted_delivery/transitions.rs	e93e4f75f7bd3aa9a32aae76a63354b845000ade	4780	148	test	audited	full_bodies		Examined 1-148. All accepted transition identity and domain-revision assertions inspected.
crates/syndic-storage/tests/accepted_delivery_faults.rs	50af8bcdf688e3cb18d42f41ec95a51e5fac3e99	237	10	test	audited	declarations_only		Examined 1-10. Module/cfg declarations inspected.
crates/syndic-storage/tests/accepted_next_pages.rs	f0a6bd05b8caf712896bb5ec45dee4c152df28b1	18641	556	test	audited	full_bodies		Examined 1-556. All page ordering, 256-row limits, stale cursor, nonidle gate and terminal-prefix tests inspected.
crates/syndic-storage/tests/accepted_next_pages/support.rs	80f311d25f0164c3f730e65f9e7a5a271f092f55	12858	349	test_support	audited	full_bodies		Examined 1-349. All next-turn record constructors and source-page fixture helpers inspected.
crates/syndic-storage/tests/accepted_promotion.rs	ce58d9f4f830c7d8f072db19022fdf17ce03c6c1	6361	205	test	audited	full_bodies	SL-004	Examined 1-205. Exact promotion and source consumption tests inspected.
crates/syndic-storage/tests/accepted_promotion/descendants.rs	763ace47d1c48f2da3376c4d665921ad3c295bdc	3966	119	test	audited	full_bodies		Examined 1-119. Successor descendant reconciliation cases inspected.
crates/syndic-storage/tests/accepted_promotion/newer_generation.rs	709e90df09abd2b6db97feb2b1fb6043c8a05228	5324	152	test	audited	full_bodies	SL-004	Examined 1-152. Newer route generation retention test inspected.
crates/syndic-storage/tests/accepted_promotion/prior_delivery_witness.rs	28ef24da14fe02f75c35921f594e893e427e674e	8846	263	test	audited	full_bodies	SL-004	Examined 1-263. Prior delivery witness lifecycle through promotion and reopen inspected.
crates/syndic-storage/tests/accepted_promotion/support.rs	dddf2735dc084614a5f98c24a76c9a8fbd1bd9ab	14664	410	test_support	audited	full_bodies		Examined 1-410. Promotion source/root rewrite and detached draft fixture constructors inspected; possible support reuse requires exact resulting-record equivalence.
crates/syndic-storage/tests/accepted_promotion_storage_faults.rs	d936a3b6f563854fb353ecd19f97244779c1bdc0	19371	532	test	audited	full_bodies	SL-004	Examined 1-532. All commit-boundary faults and same-revision expected-value drift cases inspected.
crates/syndic-storage/tests/accepted_promotion_storage_faults/corruption.rs	99484107cd03be5700cf78a9fec5d312d2b1118e	2944	92	test	audited	full_bodies		Examined 1-92. Promotion witness scrub/reopen corruption case inspected.
crates/syndic-storage/tests/accepted_promotion_storage_faults/deep_tail.rs	ed5e2d0a823d524e47f747ec33096c281de3286e	10926	331	test	audited	full_bodies		Examined 1-331. Deep-tail and skip-link promotion proof fixtures and cases inspected.
crates/syndic-storage/tests/accepted_promotion_storage_faults/descendant_collisions.rs	ee85725efa5bd0bdf9a956f466da63601fc64355	14066	388	test	audited	full_bodies	SL-004	Examined 1-388. All descendant collision and prior-source drift variants inspected.
crates/syndic-storage/tests/accepted_promotion_storage_faults/identity.rs	651db7fec3db220fabde3f2b281369e31b0e2165	4179	125	test	audited	full_bodies		Examined 1-125. Admission identity/draft mismatch refusal cases inspected.
crates/syndic-storage/tests/accepted_ready_pages.rs	265264cd95ea6f6d0bf729b5b49f9fc7a1431e6b	21302	573	test	audited	full_bodies		Examined 1-573. Ready-page fixed point-read work, ordering and terminal-heavy fixtures inspected.
crates/syndic-storage/tests/activity_query.rs	52da362443d72acbd1d3ee43ac657a034570c0e6	13384	430	test	audited	full_bodies		1-430: Child handoff nonterminal/preexisting/invalid-range rejection, exact source cursor revision, physical reopen corruption all retained; share fixture setup only.
crates/syndic-storage/tests/activity_query_corruption.rs	c536c7e7465a3ce03064dda6d0e0affc510a59bc	4114	112	test	audited	full_bodies		1-112: Terminal-adjacent handoff and coherent compact-fact corruption retain independent failure assertions.
crates/syndic-storage/tests/activity_query_corruption/support.rs	0c51f680da45a1363ca8afedd0e2c73672e464e5	6394	210	test_support	audited	full_bodies		1-210: Candidate/published fixture builders already factor setup; one shared candidate shape may replace near-identical structs but low net benefit.
crates/syndic-storage/tests/admission_reconciliation.rs	266389cc54611a48daca9ad4c05095e8c06b4047	11611	359	test	audited	full_bodies		Examined 1-359. Full delivery/projection-loss/promotion witness removal and identity-chain corruption cases inspected.
crates/syndic-storage/tests/atomic_staging_batches.rs	9a590d98867c2982d88004a1d654c479ecbc8744	13530	404	test	audited	full_bodies		All cases examined: two/one/max 257 pages, cancellation, overflow/mixed/gapped cursors, exact replay and reopened builder drain; scenarios retained.
crates/syndic-storage/tests/atomic_staging_batches/faults.rs	5ae7bd0e82f11504ca2d7c5c351a6d3edcb3aa25	10749	341	test	audited	full_bodies		All writer-cut, partial-prefix/occupied-target, missing-receipt and locally exact overflow fixtures examined; independent source/target assertions retained.
crates/syndic-storage/tests/atomic_staging_batches/support.rs	8ec1b05ea61ee065185f1996164c8193592d89bc	9120	284	test_support	audited	full_bodies	DP-007	All test/scenario and helper bodies, cfg branches and macros examined; only shared construction mechanics proposed; independent bytes, positions, fault timing and intermediate custody assertions retained.
crates/syndic-storage/tests/awaiting_terminal.rs	a39bdf4e8da97edaa5754ac0c02d53746164a1bf	16927	547	test	audited	full_bodies	SL-005	Examined 1-547. All awaiting-terminal helpers, unknown-terminal/reactivation, late-item and startup recovery bodies and cfg branches inspected.
crates/syndic-storage/tests/awaiting_terminal/canonical.rs	3573281d4f864d6dca377c0db4d27ac118c3cac9	417	10	test	audited	full_bodies		Examined 1-10. Exact canonical codec tags and round-trip assertions inspected.
crates/syndic-storage/tests/awaiting_terminal/corruption.rs	ba66f713f43823519a0e74536cc2467ee1101cc2	4166	131	test	audited	full_bodies		Examined 1-131. Codec predecessor rejection plus gate/ready/next half-transition corruptions inspected.
crates/syndic-storage/tests/awaiting_terminal/recovery.rs	953a6bdd2d909a4bcfb1993e4f916d7afefa4dac	11983	343	test	audited	full_bodies	SL-R01	Examined 1-343. All active/lost-authority restart classifications and three fault cuts retain whole-state/custody assertions.
crates/syndic-storage/tests/awaiting_terminal/resolution.rs	29a2111be3384c46c96ec1a8cda5e1dfda4438b5	9137	288	test	audited	full_bodies		Examined 1-288. All late terminal/promotion/direct terminal and delivering-refusal scenarios inspected.
crates/syndic-storage/tests/binding_invariants.rs	e7c964d35f4b0c6b1ff7f509d7746f1ea86c6d08	16530	563	test	audited	full_bodies		Examined 1-563. All record fixtures and immutable history/permanent CAS reservation assertions inspected.
crates/syndic-storage/tests/binding_invariants/native_turn_count.rs	baf665bbd581d306e08ca7b2d28fde3954946b79	4763	161	test	audited	full_bodies		Examined 1-161. Provider-operation canonical depth versus CAS native-count proof inspected.
crates/syndic-storage/tests/binding_invariants/recovered_handoff.rs	107f5a2813617ff969c0c36f918ed583e7aeac26	10608	332	test	audited	full_bodies		Examined 1-332. Recovered handoff fixture, same-process generation advancement and exact snapshot retirement cases inspected.
crates/syndic-storage/tests/binding_invariants/recovered_lineage.rs	89e1c52706757e5b7792b99acc783c2ee75c6d6f	10186	328	test	audited	full_bodies		Examined 1-328. Recovered/native provenance, chronological activation and exact/colliding CAS publication cases inspected.
crates/syndic-storage/tests/binding_invariants/reopen_binding_records.rs	1250d3dfbeec7b7531b5b57a57437144ae2f3815	7490	213	test	audited	full_bodies		Examined 1-213. Creation-time binding, pending-tail and first-membership corruption constructors/reopen validation inspected.
crates/syndic-storage/tests/binding_invariants/reopen_correlations.rs	231a4035d3a146edb7b316f3487ba56e1fca1f50	18019	458	test	audited	full_bodies		Examined 1-458. All malformed snapshot/profile/count/predecessor/membership/source correlations inspected; per-case independent expected diagnostics retained.
crates/syndic-storage/tests/binding_invariants/retirement.rs	c0c97c4e3cd1878d3f9511efb5c3e1e075f8cc49	6877	216	test	audited	full_bodies		Examined 1-216. One-way CAS retirement and first stale inclusive-fork provenance/reopen cases inspected.
crates/syndic-storage/tests/binding_invariants/route_allocator.rs	734426a752f9b395e08d29567d13871acde1b4d0	13733	447	test	audited	full_bodies	SL-005	Examined 1-447. Shared selected/unselected route allocator and exhaustion no-overwrite cases inspected.
crates/syndic-storage/tests/binding_invariants/selected_prefix.rs	754bef0109631ad2d6a0ad3d791fd70cfe47a17e	12968	419	test	audited	full_bodies		Examined 1-419. Pending root/parent/sibling, live and unknown-terminal selected-prefix refusal cases inspected.
crates/syndic-storage/tests/binding_mutations.rs	e487c99ae0d3b2c10d0d3dfdbacfa6f0a7cf3137	46309	1456	test	audited	full_bodies	SL-005	Examined 1-1456. All fixture constructors, active abandonment, source identity, queued retry and reopen invariants inspected; duplicate unselected queued-input fixture confirmed against route_allocator.
crates/syndic-storage/tests/binding_mutations/lifecycle.rs	cab2a4208e2e919e2b6d27096e6ef466ed6a5612	25374	783	test	audited	full_bodies	SL-005	Examined 1-783. Activation/cancellation/native-count/source-less terminal and continuation history scenarios inspected; complete_active_terminal duplicates an existing activate_pending option.
crates/syndic-storage/tests/catalog_summary.rs	fd5744efd13169b138dc511c381c18262067d0b4	27562	801	test	audited	full_bodies	SX-007,PRE-004	Examined 1-801. Cross-domain catalog publication and stale replacement atomicity scenarios retained. Two publication helpers duplicate runtime/claim source capture and validators; isolated temp-home helper overlaps global tempfile proposal.
crates/syndic-storage/tests/chunked_content.rs	83db5c65b5c41099d781be9b5072c0a9308c0d06	5700	163	test	audited	full_bodies		Examined 1-163 including cfg and child mounts. Reusable bounded content staging helper retains per-batch progress and clean receipt assertions; project-item setup duplicates other projection fixtures.
crates/syndic-storage/tests/chunked_content/identity_mismatch.rs	e891919f2aa3e7708a2b5916edf8b04040f5ad50	924	28	test	audited	full_bodies		Examined 1-28. Forged content-id/summary mismatch rejected before append; focused independent request-construction case retained.
crates/syndic-storage/tests/chunked_content/large_draft.rs	2c4d1fde2c1472b80336d358dd5a6759a96859b6	3837	114	test	audited	full_bodies		Examined 1-114. Ten-million-byte content, UTF8 chunk boundary, reopen mid-build and one-record paging assertions retained; no equivalent smaller scenario.
crates/syndic-storage/tests/chunked_content/marker_summary.rs	434a3ca0aa45cfafb761c1796b4d2b662b112fe1	3008	78	test	audited	full_bodies		Examined 1-78. Independent marker digest/order/maximum-label checks and reopen persistence retained; reuse only staging plumbing.
crates/syndic-storage/tests/chunked_content/owner_metadata.rs	2e1abd7efb1e35b106ed95f681fb9a37ce88365c	6997	210	test	audited	full_bodies		Examined 1-210. Large accepted/canonical content with compact owner records and explicit fixture closure; retain independent records and field values.
crates/syndic-storage/tests/compaction_marker_stager.rs	3014a8026f1140003219fa630a4477e5ed40f151	4289	122	test	audited	full_bodies		Examined 1-122. Marker stager fragmented identity, lifecycle/time retention and 256-byte boundary tests inspected.
crates/syndic-storage/tests/compaction_schema.rs	babf8567312644a50212fb431ac5bec8db3d49bd	2184	63	test	audited	full_bodies		Examined 1-63. Canonical content bytes, operation identity and lifecycle turn/item domain separation inspected.
crates/syndic-storage/tests/compaction_storage.rs	eb8df27c92d905ee464fa54876d14559d6e27763	473	16	test	audited	declarations_only		Examined 1-16. Module paths and all cfg declarations inspected.
crates/syndic-storage/tests/compaction_storage/corruption.rs	71a2215b569d379f4d2d6a72485c031592799040	12420	366	test	audited	full_bodies	SL-R01	Examined 1-366. All compaction terminal/consumed witness corruption helpers and independent receipt checks inspected.
crates/syndic-storage/tests/compaction_storage/corruption/continuation.rs	c6e33a9ff60a4311a59cf55703fe7d5c02c9b4bc	7470	231	test	audited	full_bodies		Examined 1-231. Receipt binding/parent/path revision/home identity/origin/lifecycle corruption cases inspected.
crates/syndic-storage/tests/compaction_storage/lifecycle.rs	90dddc6acfb8eb23e3884060979351adedd13e23	9561	292	test	audited	full_bodies		Examined 1-292. Manual success, lifecycle continuation, user-work priority and active/terminal descendant assertions inspected.
crates/syndic-storage/tests/compaction_storage/provider_stop.rs	0a3812d7682d61490ffe6f6357e7169194141a0d	14964	438	test	audited	full_bodies		Examined 1-438. All provider stop admission/restart/abandonment/deferred-work and revision witness cases inspected.
crates/syndic-storage/tests/compaction_storage/provider_stop/exact_successors.rs	d3264131b07a843a44089770d658f70fd13878ea	6766	207	test	audited	full_bodies		Examined 1-207. Safe reopen, matching terminal and abandonment exact compaction revision pairs inspected, including coherent forgery refusals.
crates/syndic-storage/tests/compaction_storage/recovery.rs	3a3ac1347bcb575e0a89d16248c9402a8125db39	3038	96	test	audited	full_bodies		Examined 1-96. Unissued/possible-dispatch/finalize-success/settled reopen distinctions inspected.
crates/syndic-storage/tests/compaction_storage/request_reconciliation.rs	631779c705825fb16593258f988dbccfa65ee6d6	12514	367	test	audited	full_bodies		Examined 1-367. Prior/exact/late terminal request reconciliation and preserved successor corruption cases inspected.
crates/syndic-storage/tests/compaction_storage/request_reconciliation/successor_corruption.rs	f11b6899a3d233b38b5fc9d3dd3e4d9668027e1b	7046	218	test	audited	full_bodies		Examined 1-218. All provider state/binding/admission topology/depth/ancestor-skip successor corruptions inspected.
crates/syndic-storage/tests/compaction_storage/support.rs	7e80bcf405c42401619c44d0468abdee307d5b63	20315	588	test_support	audited	full_bodies		Examined 1-588. All fixture ownership/drop, content staging, current command helpers, provider sequence and deferred-input records inspected.
crates/syndic-storage/tests/composer_v1_fold.rs	57109f84b57d92c46bb999a61087f3e1976f44ca	9878	272	test	audited	full_bodies	DH-012	Examined 1-272. All sink/helper/test bodies inspected; UTF-8 edge, empty atom distinction, cross-chunk marker spans, independent bytes and plan mismatch assertions retained.
crates/syndic-storage/tests/content_text_range.rs	a99b0b5b01eca279457d211cb6a9d5c6ca56aeed	13989	429	test	audited	full_bodies	SQ-002,SQ-003	1-429: UTF8 clipping, zero-copy ownership, exact byte accounting, absence, bounds, physical corruption and manifest race are required extraction regressions.
crates/syndic-storage/tests/content_text_segment_range.rs	f5151506c5b4b04e9a03b6352c112d4bf2e263b2	14582	449	test	audited	full_bodies	SQ-003	1-449: Marker interval identity including adjacent empty intervals, large proof scan and bounded subsequent pages must survive shared frontend.
crates/syndic-storage/tests/content_text_segment_range/corruption.rs	26de5c3bef26d1eea50c200fb6ed32cddde9a891	8819	264	test	audited	full_bodies	SQ-002,SQ-003	1-264: Independent proof-time and page-time boundary corruption, forged marker bytes/digest/ordinal assertions retained; helper reuse is already local.
crates/syndic-storage/tests/context_temporal.rs	366d1bee615e2e1922af9524cb132a5e62bb607d	22197	671	test	audited	full_bodies	SQ-R01	1-671: Full fixture and failure/reopen helpers inspected; coherent UnknownTerminal mutation reconstructs historical authorities intentionally. Shared scrub/reopen harness can reduce boilerplate without replacing evidence.
crates/syndic-storage/tests/context_temporal/child_path.rs	725d548f09156f2f67e4d4b4edc0ae58b4ae4403	9608	258	test	audited	full_bodies		1-258: Explicit coherent fixture proves submitted context owner may leave selected child path; record payload itself is required evidence.
crates/syndic-storage/tests/context_temporal/reopen_validation.rs	66710d91b79e21777921d13d462fa9c4f558c667	2422	72	test	audited	full_bodies		1-72: Six distinct context finalization/association/kind/revision/text cases use shared helpers; retain matrix.
crates/syndic-storage/tests/context_temporal/selected_away.rs	01d3271b70df3794a4f30ce4ec10f38cd4242155	5237	141	test	audited	full_bodies		1-141: Source selection moving away preserves historical context; canonical records could use helper but no blanket current equality.
crates/syndic-storage/tests/creation_fault_reconciliation.rs	928a4fb50858c0d7f3242199429820b578f213ed	6142	179	test	audited	full_bodies		Examined 1-179. Creation old/new fault cuts and concurrent current-draft index race exercise distinct outcomes; race synchronization/cleanup must remain.
crates/syndic-storage/tests/default.rs	172c9020731869e63438bb218cdd2edc0415552f	1844	65	test	audited	full_bodies		Full lines 1-65; Complete TestHome new/path/drop, open helper and default-feature register/reopen/read scenario; custom temp-directory lifecycle can use established tempfile.
crates/syndic-storage/tests/delivering_steering_read.rs	2d5d3721eb7ea7b5b6b47c35e0b2db2e084718da	15988	441	test	audited	full_bodies	SQ-001,SQ-006	1-441: Redundant eight-record rewrite loop after final construction can be deleted with summary final revision constructed directly; retain 384 members and exact twelve-point-read checks.
crates/syndic-storage/tests/delivery_recovery.rs	d8153b6ae4d8cea5cc4f3fbea38b2256c076a86a	557	18	test	audited	declarations_only		Examined 1-18. All module declarations inspected.
crates/syndic-storage/tests/delivery_recovery/authority_lost_context.rs	1ba541352747e2030df818951fccf97dad78c843	15899	490	test	audited	full_bodies		Examined 1-490. Exact immediate-predecessor authority-lost context and reason/source/frontier/media exclusions inspected; bounded leased replay loop retained.
crates/syndic-storage/tests/delivery_recovery/classification.rs	7e400099d4f2c81b4f2ac42c6098af61264d0de6	12583	400	test	audited	full_bodies		Examined 1-400. Safe pending, active, post-abandonment, deferred, drift and corruption classifications inspected.
crates/syndic-storage/tests/delivery_recovery/finalizing_history.rs	fd6504de65b2156a94ca166c90e439d6b53149a9	18790	598	test	audited	full_bodies		Examined 1-598. History completion/refusal, queued descendants, complete history and impossible gate revisions inspected.
crates/syndic-storage/tests/delivery_recovery/finalizing_history_support.rs	5fc13dbac24af28be5e5e5b90c4464bb577b1d82	14230	437	test	audited	full_bodies		Examined 1-437. All terminal-home, bounded projection convergence and synthetic queued-input records inspected.
crates/syndic-storage/tests/delivery_recovery/pages.rs	42022b8e4bc763fe9369362459eea96574669c5b	9303	253	test	audited	full_bodies		Examined 1-253. Physical page caps, filtered progress, revision/home cursor fences and reopen proof tests inspected.
crates/syndic-storage/tests/delivery_recovery/projection_support.rs	1090e3f5223ed023829d95a0be05160ba7fb1974	6156	201	test	audited	full_bodies		Examined 1-201. All builder/marker proof/monotonic fixture clock and leased-page construction bodies inspected.
crates/syndic-storage/tests/delivery_recovery/support.rs	73ce30f6541df6c08e11d5144cef644d1c11b2c1	8906	301	test_support	audited	full_bodies		Examined 1-301. All pending/active/cancel/retire/gate replacement and startup-source fixture helpers inspected.
crates/syndic-storage/tests/draft_candidate_adoption.rs	f3b958366a84b605a4c4a514c6a79d7423c2c07e	76405	2370	test	audited	full_bodies	DP-007,DP-008	All test/scenario and helper bodies, cfg branches and macros examined; only shared construction mechanics proposed; independent bytes, positions, fault timing and intermediate custody assertions retained.
crates/syndic-storage/tests/draft_candidate_publication.rs	71f04af383eb48e87cb02dd148636bef78dd2575	59258	1590	test	audited	full_bodies	DP-007	All test/scenario and helper bodies, cfg branches and macros examined; only shared construction mechanics proposed; independent bytes, positions, fault timing and intermediate custody assertions retained.
crates/syndic-storage/tests/draft_composer_materializer.rs	81c0c032ba05e5ea58312e6d183be35cd1da9364	68782	2079	test	audited	full_bodies	DH-001,DH-009	Examined 1-2079. All 2079 lines, cfg branches and thread_local position macro inspected; reuse local setup/acceptance/finish helpers; retain every fault, bound, phase and byte oracle.
crates/syndic-storage/tests/draft_edit_history.rs	a943ac321a6efaa6e270a0872d2152380f135cce	351	12	test	audited	declarations_only		Examined 1-12. All feature/module declarations inspected; each referenced physical cohort file separately reviewed.
crates/syndic-storage/tests/draft_edit_history/accounting_recovery.rs	7714aa6bdcff75ece409f797037d61288a72ced4	14576	390	test	audited	full_bodies	DH-008	Examined 1-390. All exact budget/overflow/crash-cut/missing-or-replaced closure scenarios inspected; successful seed helper sharing only, preserving manually expected charges.
crates/syndic-storage/tests/draft_edit_history/adoption.rs	e8de4f576198de5a6396fca6635df4c04e8bd56e	8369	214	test	audited	full_bodies	DH-008	Examined 1-214. All ordinary transition, directed position and stale-pair scenarios inspected; retain intermediate root/history/selection assertions.
crates/syndic-storage/tests/draft_edit_history/creation.rs	51b19b27e5a2af5bf0d97d1dcabe36d5058bc2fa	5452	140	test	audited	full_bodies		Examined 1-140. Both complete creation/replay/reopen/fork/missing-frontier scenarios inspected; 86-family expectation is existing SS-010 rework drift, not new savings.
crates/syndic-storage/tests/draft_edit_history/session_faults.rs	9fbcad193d893cad27d000d3753749a40267c71c	14321	395	test	audited	full_bodies	DH-008	Examined 1-395. All session replay/read/range/identity corruption scenarios inspected; repeated successful seed/session plumbing may share; restart/fault points remain explicit.
crates/syndic-storage/tests/draft_edit_history/support.rs	bbafd8f922d58d48bc60f1efedccb3664fc5bec4	12199	370	test_support	audited	full_bodies	DH-008	Examined 1-370. All imports/cfg, TestHome, Transaction and fixture/edit/build/reconcile helpers inspected; ordinary-edit mechanics duplicate historical support; no TempDir savings counted.
crates/syndic-storage/tests/draft_edit_history_retention.rs	008386926fb2955f6fcfb74eef3a2442fa324932	472	16	test	audited	declarations_only		Examined 1-16. Every feature/allow/path/module declaration inspected; shared physical support counted once.
crates/syndic-storage/tests/draft_edit_history_retention/authentication.rs	53ca6edfdd866003272e8cda397a9b60a5b30bd6	10418	285	test	audited	full_bodies	DH-008	Examined 1-285. All six capacity/policy/current/gap/predecessor/accounting scenarios inspected; floor and missing-record assertions retained; family drift already SS-010.
crates/syndic-storage/tests/draft_edit_history_retention/common.rs	fefd05532cb90d7cd5c184f3c143058530b4af48	813	28	test	audited	full_bodies	DH-008	Examined 1-28. Complete successful commit-edit helper inspected; candidate for behavior-owned sharing with explicit caret/selection inputs.
crates/syndic-storage/tests/draft_edit_history_retention/lineage.rs	6d4f7efd8ebf6978a464679c25f2996625a08a50	5305	142	test	audited	full_bodies	DH-008	Examined 1-142. Both complete sibling-threshold and binary witness scenarios inspected; overlap in budget setup only, selected lineage and exact slots retained.
crates/syndic-storage/tests/draft_edit_history_retention/recovery.rs	652350be7414c536c88fbbc4c2cd992878d085be	8974	238	test	audited	full_bodies	DH-008	Examined 1-238. Both full eviction and capacity crash-cut matrices inspected; same-home recovery, exact old/new and no-successor-root assertions retained.
crates/syndic-storage/tests/draft_edit_history_retention/saturation.rs	649f806c08c725fced43a16ec167a3001c186c5b	11046	299	test	audited	full_bodies	DH-008	Examined 1-299. All saturation/variable-charge-straddle/nonempty-fork scenarios inspected; no physical deletion, retained budgets and reopened session authority retained.
crates/syndic-storage/tests/draft_label_protection.rs	61c1bb3449b4e50c781fa7f2b14cd62ddbe0d238	5798	192	test	audited	full_bodies	DT-006	All 192 lines read including test-faults gate; creation, reopen and physical-corruption assertions retained. Duplicate fixture setup candidate only. 2026-09-07: shared fixture compatibility checked; local execution identities retained.
crates/syndic-storage/tests/draft_marker_admission_close.rs	8c5e278795c0442c7311d48ef4e9fe8926708de8	17352	485	test	audited	full_bodies		Full bodies: transient/dispatch cancellation, malformed compact receipts/charges, lifecycle cleanup/reopen/ack retirement and final settlement transfer; retain distinct fault timelines.
crates/syndic-storage/tests/draft_marker_admission_close/support.rs	119558da2c09790644db4513d75d6b5e92b7787f	8053	241	test_support	audited	full_bodies		Full bodies: exact compact closure, inert cleanup assertions and submission helpers; existing behavior-specific factoring sufficient.
crates/syndic-storage/tests/draft_marker_admission_index_updates.rs	3eb687d2035ef1213798ca5ca3cbbd1f5c3a5254	14180	386	test	audited	full_bodies	SA-007	Full bodies: insert/reclaim, split propagation, equivalent target, detached/corrupt paths and exact limits; only duplicate proven-page setup candidate.
crates/syndic-storage/tests/draft_marker_admission_page_progression.rs	d254c7e46e6235d720789872ea88cea49dbcb4c0	16239	530	test	audited	full_bodies	SA-007	Full bodies: quanta/reopen/reclaim, current/older/differing closure, duplicate/resource/revision refusal and EOF; shared setup only.
crates/syndic-storage/tests/draft_marker_admission_publication.rs	4dd18a72473f90115ffc4e0b2aa548bf96ecb440	19862	533	test	audited	full_bodies	SA-007	Full bodies: atomic publication/reopen, successor exact charge, two owners, authority/footprint/missing receipt/overflow; shared setup only.
crates/syndic-storage/tests/draft_marker_admission_schema.rs	7f3e3bc038b5aa21ba404bc0d075b22b9cc4297e	35834	1018	test	audited	full_bodies		Full bodies: canonical vectors/digest damage, exact charges, bounded registration 64/65, malformed/orphan/predecessor/cleanup/assignment invariants; independent fixtures/oracles retained.
crates/syndic-storage/tests/draft_marker_admission_submission.rs	0d5ea789be9b3ab087f13d124d6ed20cb33b1958	23256	706	test	audited	full_bodies	SA-007	Full bodies: bounded drop custody, pairing, EOF, later failure, generation retirement, lost-ack/retry and collisions; shared duplicate setup only.
crates/syndic-storage/tests/draft_marker_admission_trees.rs	876af32e99f5f3e17baf31b5d01c00fb052bd1b9	9965	283	test	audited	full_bodies		Full bodies: closed tree grammar, comparator/cardinality/fanout/envelope/digest/size/owner checks; all distinct boundary assertions retained.
crates/syndic-storage/tests/draft_marker_historical_adoption.rs	cd8e1e73026334ee476fdb3b97d0c445156d0e3e	16376	487	test	audited	full_bodies		Full bodies: marker-bearing undo/redo, protection boundary/advance, substituted closure and commit cuts; distinct historical authority scenarios retained.
crates/syndic-storage/tests/draft_marker_historical_adoption/support.rs	eec2b344abf46412212953fb96e38eefacacb907	145	5	test_support	audited	declarations_only		All imports/include reviewed; delegates to writer-admission support whose complete bodies were reviewed; declaration-only include wrapper.
crates/syndic-storage/tests/draft_marker_label_assignment.rs	54ec222afadee2e898ea17d18c20a30c5ba85487	22242	584	test	audited	full_bodies	SA-007	Full bodies: source-order allocation/reuse, repeated asset labels, disjoint reservations/exhaustion/limits/authority bytes/conflicts and retirement; ordinary helper reuse only.
